date,date_start,date_end,date_middle,sample_size,leader_party,leader_name,satisfaction_leader,total,male,female,age_18_34,age_35_54,age_55,class_abc1,class_c2de,class_f,region_dublin,region_leinster,region_munster,region_connacht_ulster,area_urban,area_rural,const_seats_3,const_seats_4,const_seats_5,voting_vote,voting_prob_vote,voting_undecided,voting_not_vote,future_fianna_fail,future_fine_gael,future_labour,future_greens,future_sinn_fein,future_ind_oth,future_dont_know,past_fianna_fail,past_fine_gael,past_labour,past_greens,past_sinn_fein,past_ind_oth,past_dont_know
2017-10-15,2017-10-02,2017-10-10,2017-10-06,915,Fine Gael,Leo Varadkar,Dissatisfied,1042,526,515,257,460,325,375,610,57,264,304,298,177,659,383,220,388,434,865,183,89,76,197,69,17,10,299,137,311,NA,NA,NA,NA,NA,NA,NA
2017-10-15,2017-10-02,2017-10-10,2017-10-06,915,Fine Gael,Leo Varadkar,No opinion,602,249,353,233,187,181,215,340,47,137,210,160,95,349,253,162,222,218,449,79,45,60,91,56,10,NA,83,123,239,NA,NA,NA,NA,NA,NA,NA
2017-10-15,2017-10-02,2017-10-10,2017-10-06,915,Labour,Brendan Howlin,Satisfied,1320,622,698,367,430,523,570,674,75,424,287,321,287,749,570,378,535,407,1219,163,54,31,290,441,41,14,106,162,267,NA,NA,NA,NA,NA,NA,NA
2017-10-15,2017-10-02,2017-10-10,2017-10-06,915,Labour,Brendan Howlin,Dissatisfied,1388,736,652,350,583,455,577,716,95,373,398,382,235,906,482,263,557,568,1153,200,100,104,279,212,30,8,339,160,360,NA,NA,NA,NA,NA,NA,NA
2017-10-15,2017-10-02,2017-10-10,2017-10-06,915,Labour,Brendan Howlin,No opinion,587,230,356,214,207,166,245,294,47,125,203,168,90,351,236,137,248,201,465,93,40,51,69,104,11,3,85,86,227,NA,NA,NA,NA,NA,NA,NA
2017-10-15,2017-10-02,2017-10-10,2017-10-06,915,Fianna Fáil,Micheál Martin,Satisfied,1659,811,848,450,513,696,692,844,123,483,427,426,322,935,724,443,669,547,1543,216,65,36,546,420,43,7,131,169,341,NA,NA,NA,NA,NA,NA,NA
2017-10-15,2017-10-02,2017-10-10,2017-10-06,915,Fianna Fáil,Micheál Martin,Dissatisfied,1201,636,565,288,565,348,528,617,56,355,302,327,217,812,389,250,481,470,980,179,92,103,63,241,32,15,322,174,354,NA,NA,NA,NA,NA,NA,NA
2017-10-15,2017-10-02,2017-10-10,2017-10-06,915,Fianna Fáil,Micheál Martin,No opinion,434,141,293,193,142,99,172,224,38,84,159,118,72,259,175,85,191,159,315,61,37,47,29,96,6,2,76,65,160,NA,NA,NA,NA,NA,NA,NA
2017-10-15,2017-10-02,2017-10-10,2017-10-06,915,Sinn Féin,Gerry Adams,Satisfied,1242,663,579,438,437,367,464,702,76,428,305,320,189,781,461,310,423,509,1102,196,76,43,212,195,3,NA,418,139,275,NA,NA,NA,NA,NA,NA,NA
2017-10-15,2017-10-02,2017-10-10,2017-10-06,915,Sinn Féin,Gerry Adams,Dissatisfied,1571,746,825,328,627,616,724,751,96,417,413,422,320,947,625,337,672,562,1365,201,82,105,330,428,70,13,93,211,427,NA,NA,NA,NA,NA,NA,NA
2017-10-15,2017-10-02,2017-10-10,2017-10-06,915,Sinn Féin,Gerry Adams,No opinion,481,180,301,165,156,160,205,231,45,77,171,129,103,278,203,131,245,105,371,59,37,37,97,134,9,12,19,57,153,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Fine Gael,Leo Varadkar,Satisfied,1707,848,859,443,663,602,788,762,157,520,464,414,309,1002,705,440,690,576,1569,275,65,60,399,722,35,26,112,128,286,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Fine Gael,Leo Varadkar,Dissatisfied,1080,566,514,259,421,400,372,659,49,259,278,316,228,687,393,203,473,403,867,159,96,107,297,49,22,3,216,153,339,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Fine Gael,Leo Varadkar,No opinion,481,211,270,180,181,120,213,252,17,133,162,139,48,322,159,96,212,173,362,60,47,51,59,39,4,7,50,80,242,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Labour,Brendan Howlin,Satisfied,1312,663,649,371,491,450,565,629,119,400,352,278,281,865,447,300,627,385,1171,221,63,78,304,420,48,21,121,121,276,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Labour,Brendan Howlin,Dissatisfied,1384,709,675,300,578,506,555,753,76,411,348,391,234,858,526,310,516,557,1176,180,95,103,328,291,7,9,213,164,372,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Labour,Brendan Howlin,No opinion,573,252,320,210,196,166,253,291,29,100,204,200,69,288,285,131,232,210,451,92,50,37,123,98,5,7,45,75,220,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Fianna Fáil,Micheál Martin,Satisfied,1644,825,819,384,593,666,689,816,139,424,447,454,320,1013,630,368,780,495,1522,269,42,66,638,421,26,7,130,109,314,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Fianna Fáil,Micheál Martin,Dissatisfied,1259,649,611,354,513,392,526,664,70,413,285,341,220,800,459,290,455,514,1016,173,109,118,85,328,24,30,214,196,382,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Fianna Fáil,Micheál Martin,No opinion,366,152,214,144,160,63,159,193,14,75,171,74,45,198,168,83,140,143,259,52,58,34,32,61,11,NA,35,55,172,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Sinn Féin,Gerry Adams,Satisfied,1031,573,458,372,351,309,368,591,72,257,252,290,232,667,365,231,490,310,900,187,52,68,179,187,9,15,314,112,215,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Sinn Féin,Gerry Adams,Dissatisfied,1694,840,854,337,712,645,750,841,103,578,413,435,268,1091,603,351,691,651,1460,225,104,115,453,490,45,20,35,175,476,NA,NA,NA,NA,NA,NA,NA
2017-11-12,2017-10-26,2017-11-07,2017-11-01,919,Sinn Féin,Gerry Adams,No opinion,543,213,331,173,203,167,255,240,49,77,238,145,84,253,290,158,194,191,437,82,52,35,122,133,6,2,29,74,177,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Fine Gael,Leo Varadkar,Satisfied,1845,902,943,412,739,694,896,817,132,575,465,448,357,1184,662,426,821,598,1734,325,74,29,342,726,78,21,178,204,297,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Fine Gael,Leo Varadkar,Dissatisfied,950,460,490,271,383,297,330,566,55,253,237,281,179,560,390,233,402,315,758,167,85,92,225,61,20,8,259,124,253,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Fine Gael,Leo Varadkar,No opinion,510,220,290,221,165,124,173,304,32,119,165,164,61,304,205,100,201,209,344,96,64,83,67,37,30,5,53,94,223,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Labour,Brendan Howlin,Satisfied,1509,720,789,361,605,542,655,760,94,494,406,382,227,1004,504,304,721,484,1376,288,90,34,334,463,103,17,153,163,275,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Labour,Brendan Howlin,Dissatisfied,1227,630,597,332,492,403,468,687,71,315,324,346,242,736,491,352,448,428,1009,189,93,105,199,221,21,13,256,198,320,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Labour,Brendan Howlin,No opinion,569,232,337,210,190,170,276,240,53,137,138,165,129,308,262,104,255,210,451,110,40,66,102,140,4,3,82,60,179,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Fianna Fáil,Micheál Martin,Satisfied,1810,881,929,382,752,676,799,900,111,546,490,465,309,1193,617,349,858,604,1674,311,88,33,562,475,78,11,194,196,294,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Fianna Fáil,Micheál Martin,Dissatisfied,1134,581,553,348,421,365,434,630,70,307,286,314,227,643,491,347,389,397,901,213,99,117,60,256,40,15,255,180,328,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Fianna Fáil,Micheál Martin,No opinion,361,119,242,173,115,73,166,158,37,94,92,114,61,212,149,64,177,120,260,64,36,54,13,92,10,8,42,45,151,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Sinn Féin,Gerry Adams,Satisfied,1249,620,629,344,546,359,522,654,73,453,200,364,233,877,372,286,535,428,1125,247,83,30,224,208,41,8,390,156,222,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Sinn Féin,Gerry Adams,Dissatisfied,1549,765,784,339,584,626,632,808,109,389,480,398,283,885,664,372,649,529,1318,243,95,126,327,456,79,24,84,191,387,NA,NA,NA,NA,NA,NA,NA
2017-12-24,2017-12-11,2017-12-19,2017-12-15,913,Sinn Féin,Gerry Adams,No opinion,507,197,310,220,158,129,246,226,36,106,188,132,82,285,222,102,241,165,393,97,45,49,83,159,8,2,16,75,164,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Fine Gael,Leo Varadkar,Satisfied,1750,845,904,466,656,628,826,808,116,516,457,458,319,1072,678,379,752,619,1677,306,33,22,383,709,64,14,151,161,267,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Fine Gael,Leo Varadkar,Dissatisfied,1054,531,523,254,432,368,351,631,72,280,275,302,197,691,363,257,438,359,901,193,69,70,228,55,47,13,259,148,303,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Fine Gael,Leo Varadkar,No opinion,547,250,298,200,202,145,229,289,29,156,145,158,88,332,216,77,276,194,381,80,48,93,36,70,NA,NA,90,49,302,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Labour,Brendan Howlin,Satisfied,1399,703,696,346,574,480,599,700,100,361,351,388,299,774,625,310,630,459,1336,249,11,20,271,529,80,NA,117,167,236,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Labour,Brendan Howlin,Dissatisfied,1356,697,659,335,526,495,532,730,94,426,362,352,215,959,396,302,554,500,1161,234,81,105,286,207,22,24,299,148,370,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Labour,Brendan Howlin,No opinion,596,226,370,238,191,166,275,298,23,164,164,178,91,361,235,102,281,213,462,96,59,61,90,97,10,4,84,44,267,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Fianna Fáil,Micheál Martin,Satisfied,1686,786,900,425,664,597,728,836,122,454,396,531,305,1017,669,367,755,564,1598,271,33,18,514,517,60,6,148,147,294,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Fianna Fáil,Micheál Martin,Dissatisfied,1260,655,605,324,472,464,486,695,79,364,393,272,232,840,420,294,498,468,1081,249,75,101,115,234,49,16,306,169,370,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Fianna Fáil,Micheál Martin,No opinion,405,185,220,171,155,79,191,197,16,134,88,115,68,238,167,53,212,140,280,59,43,67,18,83,2,6,46,42,208,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Sinn Féin,Gerry Adams,Satisfied,1242,632,610,405,468,370,444,715,83,279,273,389,300,735,506,221,618,403,1163,282,23,24,206,318,32,4,361,106,216,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Sinn Féin,Gerry Adams,Dissatisfied,1582,764,817,323,634,625,717,751,114,535,434,392,222,1062,520,358,616,608,1369,234,91,113,372,414,55,19,107,185,430,NA,NA,NA,NA,NA,NA,NA
2018-01-16,2018-01-04,2018-01-16,2018-01-10,920,Sinn Féin,Gerry Adams,No opinion,527,230,297,192,189,146,245,262,20,137,170,137,83,297,230,134,231,162,427,64,37,49,69,102,25,5,33,68,226,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Fine Gael,Leo Varadkar,Satisfied,1858,897,961,483,667,708,871,849,137,529,493,514,322,1153,705,477,770,611,1751,206,44,30,342,803,69,20,164,148,312,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Fine Gael,Leo Varadkar,Dissatisfied,1046,572,473,253,457,336,367,621,57,332,244,252,217,681,364,193,434,418,903,201,73,62,181,77,17,NA,280,208,282,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Fine Gael,Leo Varadkar,No opinion,447,167,279,204,151,92,188,238,21,111,158,119,58,260,187,110,172,165,326,46,41,61,60,36,19,4,60,46,221,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Labour,Brendan Howlin,Satisfied,1494,751,743,288,591,616,676,701,118,470,330,428,267,941,554,369,673,452,1392,103,50,18,334,564,70,13,110,129,273,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Labour,Brendan Howlin,Dissatisfied,1150,613,538,351,445,354,433,671,46,373,331,259,187,794,356,228,435,487,1009,257,70,64,139,185,22,8,297,201,298,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Labour,Brendan Howlin,No opinion,706,272,433,301,238,167,318,336,51,129,235,198,144,358,347,183,267,256,579,93,38,69,110,166,13,4,96,72,244,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Fianna Fáil,Micheál Martin,Satisfied,1672,829,843,371,684,617,780,783,110,474,433,457,309,1025,647,397,724,551,1598,145,28,11,476,574,52,9,156,126,280,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Fianna Fáil,Micheál Martin,Dissatisfied,1224,643,581,360,443,421,439,700,84,384,310,318,211,802,421,272,476,476,1031,254,88,95,78,244,39,NA,287,226,349,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Fianna Fáil,Micheál Martin,No opinion,454,164,290,208,147,98,208,225,21,114,153,110,78,266,188,111,176,167,352,54,42,46,29,98,14,15,60,51,186,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Sinn Féin,Mary Lou McDonald,Satisfied,1294,680,614,339,590,364,516,714,64,440,266,338,249,889,404,215,583,496,1180,112,58,19,222,333,38,7,361,134,199,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Sinn Féin,Mary Lou McDonald,Dissatisfied,1394,678,716,363,473,558,616,670,108,410,410,348,226,845,549,354,540,501,1235,248,65,82,236,401,55,7,107,205,383,NA,NA,NA,NA,NA,NA,NA
2018-02-13,2018-02-01,2018-02-13,2018-02-07,926,Sinn Féin,Mary Lou McDonald,No opinion,662,278,385,237,211,214,294,325,43,123,219,198,123,359,304,211,253,198,566,93,35,50,125,182,13,11,35,64,233,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Fine Gael,Leo Varadkar,Satisfied,1932,970,962,489,757,686,839,952,141,578,504,555,295,1217,715,563,687,681,1797,359,82,40,359,778,86,28,193,152,335,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Fine Gael,Leo Varadkar,Dissatisfied,1000,488,511,255,397,347,375,573,51,234,266,238,261,597,403,201,430,369,872,147,68,50,259,40,53,6,251,148,243,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Fine Gael,Leo Varadkar,No opinion,339,148,191,132,117,89,120,203,16,101,104,94,39,233,106,80,155,104,239,70,33,38,41,24,12,NA,44,43,176,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Labour,Brendan Howlin,Satisfied,1451,659,793,317,551,583,586,772,93,417,452,374,208,953,499,371,467,614,1317,275,83,27,309,511,102,23,130,89,288,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Labour,Brendan Howlin,Dissatisfied,1195,663,532,315,491,389,491,636,68,367,262,309,257,726,469,320,479,397,1083,186,59,53,254,205,40,3,269,187,238,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Labour,Brendan Howlin,No opinion,624,285,339,244,229,151,257,320,47,129,160,204,131,368,256,154,327,143,508,115,41,48,95,127,9,8,90,68,228,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Fianna Fáil,Micheál Martin,Satisfied,1793,871,922,410,740,643,752,882,160,512,489,539,252,1140,654,505,653,635,1646,325,94,40,569,566,64,24,145,88,337,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Fianna Fáil,Micheál Martin,Dissatisfied,1092,555,538,298,413,382,452,617,23,306,269,244,273,664,428,254,420,418,976,184,55,54,78,215,64,6,288,201,242,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Fianna Fáil,Micheál Martin,No opinion,385,180,205,168,119,98,131,229,25,95,116,104,70,244,141,85,199,101,286,68,34,35,11,62,23,4,56,54,175,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Sinn Féin,Mary Lou McDonald,Satisfied,1517,729,788,368,634,514,609,836,72,407,405,444,260,1002,514,397,526,594,1410,277,73,29,320,332,44,24,380,123,293,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Sinn Féin,Mary Lou McDonald,Dissatisfied,1176,600,576,288,442,446,506,571,99,364,274,289,249,693,483,292,506,379,1032,171,73,56,244,367,88,6,70,147,255,NA,NA,NA,NA,NA,NA,NA
2018-03-13,2018-03-06,2018-03-13,2018-03-09,900,Sinn Féin,Mary Lou McDonald,No opinion,578,278,300,220,196,162,219,322,37,142,195,155,87,352,226,155,241,181,466,127,37,44,94,143,19,4,39,73,206,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Fine Gael,Leo Varadkar,Satisfied,1778,901,878,468,653,657,812,821,145,554,472,459,293,1099,679,465,725,589,1684,273,61,19,290,731,102,14,186,85,371,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Fine Gael,Leo Varadkar,Dissatisfied,1127,566,561,292,458,376,382,689,57,224,303,324,276,676,451,184,510,433,956,178,95,65,241,47,32,5,326,208,268,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Fine Gael,Leo Varadkar,No opinion,443,171,273,184,165,94,181,241,21,173,105,123,43,315,129,101,197,146,321,78,45,57,46,32,24,4,56,27,255,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Labour,Brendan Howlin,Satisfied,1507,788,720,389,538,581,573,785,150,486,389,347,285,920,588,370,596,542,1431,228,62,NA,287,519,121,17,177,81,305,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Labour,Brendan Howlin,Dissatisfied,1218,611,607,305,510,402,529,647,42,320,335,312,252,783,435,232,532,454,1024,212,91,81,195,165,25,2,307,180,345,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Labour,Brendan Howlin,No opinion,623,239,385,250,229,144,273,319,31,145,156,248,75,386,237,147,303,173,505,89,46,59,95,126,12,3,83,60,244,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Fianna Fáil,Micheál Martin,Satisfied,1696,871,826,427,616,654,635,905,157,544,432,378,343,1021,675,449,703,544,1590,285,82,9,457,476,79,16,174,104,391,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Fianna Fáil,Micheál Martin,Dissatisfied,1229,587,642,332,521,376,530,646,52,268,339,383,239,764,465,206,539,483,1057,200,80,77,93,254,53,NA,315,191,323,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Fianna Fáil,Micheál Martin,No opinion,424,180,243,186,139,98,210,200,14,139,109,146,29,304,119,94,189,141,313,45,38,55,27,80,25,7,79,26,180,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Sinn Féin,Mary Lou McDonald,Satisfied,1722,879,843,490,664,568,633,947,142,564,379,467,312,1097,625,423,704,595,1607,306,92,9,298,409,67,11,474,119,345,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Sinn Féin,Mary Lou McDonald,Dissatisfied,1078,555,523,269,410,400,489,543,45,265,312,256,246,639,439,163,503,413,916,136,63,82,198,295,74,10,74,156,272,NA,NA,NA,NA,NA,NA,NA
2018-04-19,2018-04-05,2018-04-17,2018-04-11,928,Sinn Féin,Mary Lou McDonald,No opinion,549,204,344,185,204,160,252,260,36,122,190,184,53,353,196,163,225,161,437,87,45,49,82,107,16,2,20,46,277,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Fine Gael,Leo Varadkar,Satisfied,1766,875,891,447,685,633,810,803,152,617,453,444,252,1140,626,429,731,605,1612,249,96,41,310,664,69,20,202,132,368,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Fine Gael,Leo Varadkar,Dissatisfied,1230,636,594,300,495,435,459,710,61,262,345,349,274,731,499,252,500,479,1058,170,70,81,205,65,16,16,388,170,371,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Fine Gael,Leo Varadkar,No opinion,360,137,223,194,123,44,137,218,4,94,80,120,67,237,123,74,192,94,263,40,31,56,15,23,8,9,37,37,231,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Labour,Brendan Howlin,Satisfied,1500,746,754,397,518,586,629,730,141,476,391,354,278,947,553,334,651,515,1385,207,87,19,278,478,73,19,182,118,351,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Labour,Brendan Howlin,Dissatisfied,1208,656,552,318,530,360,497,663,47,350,327,333,198,745,463,278,458,472,1002,184,82,104,175,156,13,16,343,160,344,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Labour,Brendan Howlin,No opinion,648,246,402,226,256,166,280,338,29,147,160,225,116,416,232,143,315,191,545,68,27,55,76,118,7,10,102,60,275,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Fianna Fáil,Micheál Martin,Satisfied,1576,763,813,402,576,597,706,754,116,487,389,415,285,991,585,374,680,521,1474,252,79,19,450,448,64,21,190,98,305,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Fianna Fáil,Micheál Martin,Dissatisfied,1329,705,624,363,526,440,504,746,79,345,387,369,229,835,494,291,528,510,1097,158,100,110,61,219,21,14,390,182,442,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Fianna Fáil,Micheál Martin,No opinion,451,180,271,175,201,75,197,232,22,141,102,129,79,282,169,90,215,147,361,49,18,49,17,85,8,11,47,60,223,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Sinn Féin,Mary Lou McDonald,Satisfied,1746,875,871,467,695,584,650,982,114,564,429,471,282,1118,628,401,711,633,1604,248,104,31,300,336,40,12,542,153,361,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Sinn Féin,Mary Lou McDonald,Dissatisfied,1097,539,558,290,417,390,531,486,80,262,286,316,233,649,448,225,481,391,913,143,76,96,175,289,33,23,76,149,352,NA,NA,NA,NA,NA,NA,NA
2018-05-15,2018-05-03,2018-05-15,2018-05-09,935,Sinn Féin,Mary Lou McDonald,No opinion,513,235,278,184,192,137,226,264,23,147,163,126,77,341,172,128,232,154,415,67,17,51,53,127,20,11,9,37,257,NA,NA,NA,NA,NA,NA,NA
2018-06-12,2018-05-31,2018-06-12,2018-06-06,931,Fine Gael,Leo Varadkar,Satisfied,1858,939,919,521,712,625,846,858,154,591,521,480,267,1197,662,395,809,654,1743,282,62,38,285,661,53,21,252,173,415,NA,NA,NA,NA,NA,NA,NA
2018-06-12,2018-05-31,2018-06-12,2018-06-06,931,Fine Gael,Leo Varadkar,Dissatisfied,1122,491,630,286,425,411,378,689,55,282,283,312,244,692,430,272,436,414,957,145,71,76,222,73,32,8,344,134,309,NA,NA,NA,NA,NA,NA,NA
2018-06-12,2018-05-31,2018-06-12,2018-06-06,931,Fine Gael,Leo Varadkar,No opinion,391,200,191,149,147,95,163,222,6,89,94,133,75,217,174,102,201,88,284,47,51,49,41,32,8,3,49,52,206,NA,NA,NA,NA,NA,NA,NA
2018-06-12,2018-05-31,2018-06-12,2018-06-06,931,Labour,Brendan Howlin,Satisfied,1464,776,689,399,511,555,601,753,110,393,416,417,238,910,555,376,594,494,1376,245,42,29,306,456,80,NA,204,122,297,NA,NA,NA,NA,NA,NA,NA
2018-06-12,2018-05-31,2018-06-12,2018-06-06,931,Labour,Brendan Howlin,Dissatisfied,1252,599,653,339,495,418,496,681,75,419,314,288,231,845,407,238,516,498,1066,148,81,92,140,188,10,28,358,174,354,NA,NA,NA,NA,NA,NA,NA
2018-06-12,2018-05-31,2018-06-12,2018-06-06,931,Labour,Brendan Howlin,No opinion,654,255,399,218,279,158,290,334,31,150,168,220,116,351,303,154,336,164,543,81,61,43,102,122,3,4,83,63,278,NA,NA,NA,NA,NA,NA,NA
2018-06-12,2018-05-31,2018-06-12,2018-06-06,931,Fianna Fáil,Micheál Martin,Satisfied,1653,867,786,413,588,652,688,841,124,464,443,434,312,1064,589,424,675,554,1551,272,60,30,431,436,34,20,222,137,373,NA,NA,NA,NA,NA,NA,NA
2018-06-12,2018-05-31,2018-06-12,2018-06-06,931,Fianna Fáil,Micheál Martin,Dissatisfied,1231,579,652,344,500,387,466,687,79,367,330,331,203,767,464,216,540,474,1048,138,69,96,85,234,44,10,345,168,346,NA,NA,NA,NA,NA,NA,NA
